BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
115253,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115254,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115255,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115256,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115257,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115258,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115259,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115260,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115261,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115262,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115263,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115264,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115265,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115266,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115267,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115268,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115269,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115270,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115271,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115272,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115273,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115274,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115275,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115276,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115277,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115278,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115279,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115280,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115281,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115282,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115283,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115284,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115285,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115286,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115287,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115288,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115289,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115290,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115291,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115292,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115293,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115294,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115295,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115296,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115297,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115298,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115299,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115300,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115301,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115302,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115303,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115304,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115305,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115306,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115307,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115308,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115309,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115310,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115311,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115312,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115313,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115314,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115315,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115316,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115317,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115318,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115319,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115320,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115321,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115322,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115323,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115324,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115325,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115326,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115327,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115328,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115329,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115330,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115331,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115332,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115333,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115334,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115335,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115336,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115337,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115338,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115339,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115340,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115341,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115342,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115343,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115344,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115345,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115346,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115347,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115348,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115349,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115350,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115351,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115352,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115353,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115354,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115355,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115356,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115357,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115358,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115359,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115360,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115361,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115362,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115363,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115364,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115365,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115366,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115367,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115368,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115369,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115370,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115371,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115372,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115373,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115374,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115375,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115376,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115377,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115378,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115379,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115380,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115381,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115382,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115383,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115384,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115385,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115386,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115387,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115388,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115389,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115390,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115391,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115392,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115393,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115394,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115395,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115396,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115397,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115398,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115399,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115400,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115401,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115402,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115403,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115404,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115405,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115406,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115407,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115408,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115409,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115410,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115411,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115412,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115413,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115414,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115415,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115416,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115417,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115418,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115419,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115420,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115421,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115422,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115423,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115424,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115425,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115426,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115427,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115428,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115429,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115430,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115431,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115432,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115433,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115434,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115435,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115436,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115437,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115438,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115439,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115440,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115441,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115442,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115443,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115444,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115445,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115446,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115447,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115448,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115449,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115450,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115451,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115452,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115453,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115454,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115455,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115456,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115457,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115458,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115459,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115460,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115461,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115462,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115463,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115464,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115465,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115466,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115467,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115468,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115469,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115470,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115471,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115472,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115473,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115474,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115475,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115476,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115477,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115478,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115479,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115480,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115481,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115482,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115483,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115484,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115485,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115486,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115487,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115488,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115489,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115490,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115491,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115492,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115493,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115494,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115495,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115496,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115497,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115498,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115499,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115500,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115501,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115502,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115503,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115504,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115505,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115506,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115507,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115508,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115509,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115510,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115511,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115512,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115513,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115514,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115515,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115516,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115517,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115518,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115519,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115520,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115521,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115522,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115523,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115524,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115525,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115526,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115527,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115528,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115529,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115530,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115531,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115532,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115533,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115534,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115535,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
115536,"PRIVATE LABEL",DEBIT,,"CORBEIL - TDFS",,,CA,CAN,CANADA
